2.196038055419921875e+01,2.065526962280273438e+01,2.015205955505371094e+01,1.996900939941406250e+01,1.972830009460449219e+01,2.202216911315917969e+01,2.065321922302246094e+01,2.013920021057128906e+01,1.995669937133789062e+01,1.969035911560058594e+01,2.954810042865574360e-04
2.048501014709472656e+01,1.871500015258789062e+01,1.795774078369140625e+01,1.761635971069335938e+01,1.719264984130859375e+01,1.765278053283691406e+01,1.583889961242675781e+01,1.511011028289794922e+01,1.468317031860351562e+01,1.440585041046142578e+01,7.157274335622787476e-02
2.355978012084960938e+01,2.192793083190917969e+01,1.998127937316894531e+01,1.930261039733886719e+01,1.884893035888671875e+01,2.245919036865234375e+01,2.084929084777832031e+01,1.889562988281250000e+01,1.819499015808105469e+01,1.786231040954589844e+01,3.351508080959320068e-01
1.966114997863769531e+01,1.949511909484863281e+01,1.938006019592285156e+01,1.912392044067382812e+01,1.908256912231445312e+01,1.966835975646972656e+01,1.949938964843750000e+01,1.936318969726562500e+01,1.910333061218261719e+01,1.906377983093261719e+01,1.528272986412048340e+00
2.004380035400390625e+01,1.932667922973632812e+01,1.908234977722167969e+01,1.887775993347167969e+01,1.866531944274902344e+01,1.824658966064453125e+01,1.723410987854003906e+01,1.683814048767089844e+01,1.661790084838867188e+01,1.643684005737304688e+01,2.906054072082042694e-02
1.933411979675292969e+01,1.851567077636718750e+01,1.816474914550781250e+01,1.799887084960937500e+01,1.794293975830078125e+01,1.936731910705566406e+01,1.852190017700195312e+01,1.817238044738769531e+01,1.801248931884765625e+01,1.793823051452636719e+01,2.434220950817689300e-04
1.974416923522949219e+01,1.790748023986816406e+01,1.717918014526367188e+01,1.691356086730957031e+01,1.677537918090820312e+01,1.973826980590820312e+01,1.790234947204589844e+01,1.716988945007324219e+01,1.689596939086914062e+01,1.676293945312500000e+01,-1.380196044920012355e-04
2.193556976318359375e+01,1.989405059814453125e+01,1.887692070007324219e+01,1.853373908996582031e+01,1.817625999450683594e+01,2.067946052551269531e+01,1.872001075744628906e+01,1.756093978881835938e+01,1.714337921142578125e+01,1.679521942138671875e+01,1.692584007978439331e-01
1.999506950378417969e+01,1.924743080139160156e+01,1.918951988220214844e+01,1.905282974243164062e+01,1.883880996704101562e+01,1.870204925537109375e+01,1.775402069091796875e+01,1.737941932678222656e+01,1.711249923706054688e+01,1.699823951721191406e+01,6.444873660802841187e-02
2.545095062255859375e+01,2.331625938415527344e+01,2.139093017578125000e+01,2.039830970764160156e+01,2.003488922119140625e+01,2.574694061279296875e+01,2.288824081420898438e+01,2.075975990295410156e+01,1.975316047668457031e+01,1.935811042785644531e+01,5.304474830627441406e-01
2.518309020996093750e+01,2.263064956665039062e+01,2.109297943115234375e+01,2.004940986633300781e+01,1.948707962036132812e+01,2.466091918945312500e+01,2.138216972351074219e+01,1.980200004577636719e+01,1.874880981445312500e+01,1.822266006469726562e+01,5.292943120002746582e-01
2.159441947937011719e+01,2.035753059387207031e+01,1.936483001708984375e+01,1.893140029907226562e+01,1.861951065063476562e+01,2.016954040527343750e+01,1.861053085327148438e+01,1.777947044372558594e+01,1.735548019409179688e+01,1.703968048095703125e+01,1.009953990578651428e-01
2.236635971069335938e+01,2.199382019042968750e+01,2.192226028442382812e+01,2.188331031799316406e+01,2.096459007263183594e+01,2.238545989990234375e+01,2.197690963745117188e+01,2.190645980834960938e+01,2.183749961853027344e+01,2.094507980346679688e+01,2.447858095169067383e+00
2.247974967956542969e+01,2.149345016479492188e+01,1.992264938354492188e+01,1.945498085021972656e+01,1.927343940734863281e+01,2.250650024414062500e+01,2.142782020568847656e+01,1.983546066284179688e+01,1.934399986267089844e+01,1.918551063537597656e+01,5.055862069129943848e-01
2.404298019409179688e+01,2.261944007873535156e+01,2.110795974731445312e+01,2.014176940917968750e+01,1.965043067932128906e+01,2.401354980468750000e+01,2.202672004699707031e+01,2.039995002746582031e+01,1.941669082641601562e+01,1.898213958740234375e+01,4.991145133972167969e-01
2.241423988342285156e+01,2.025742912292480469e+01,1.907290077209472656e+01,1.865292930603027344e+01,1.826634979248046875e+01,2.198526954650878906e+01,1.962096023559570312e+01,1.832556915283203125e+01,1.783432006835937500e+01,1.754364967346191406e+01,1.847908049821853638e-01
2.343466949462890625e+01,2.096052932739257812e+01,1.931977081298828125e+01,1.870899009704589844e+01,1.836119079589843750e+01,2.286761093139648438e+01,2.035391998291015625e+01,1.867692947387695312e+01,1.805277061462402344e+01,1.768911933898925781e+01,3.453305065631866455e-01
2.115892982482910156e+01,2.073510932922363281e+01,2.071254920959472656e+01,2.064686965942382812e+01,2.057918930053710938e+01,2.114484024047851562e+01,2.070680046081542969e+01,2.065398979187011719e+01,2.058231925964355469e+01,2.052434921264648438e+01,7.621814012527465820e-01
2.075255012512207031e+01,1.903392028808593750e+01,1.828812026977539062e+01,1.786525917053222656e+01,1.762929916381835938e+01,1.980331993103027344e+01,1.803413963317871094e+01,1.712590026855468750e+01,1.673517036437988281e+01,1.643252944946289062e+01,8.601450175046920776e-02
2.357747077941894531e+01,2.249143981933593750e+01,2.080153083801269531e+01,2.030544090270996094e+01,2.045181083679199219e+01,2.365633964538574219e+01,2.249834060668945312e+01,2.081492996215820312e+01,2.030845069885253906e+01,2.044239044189453125e+01,1.363024930469691753e-04
1.829500007629394531e+01,1.612431907653808594e+01,1.529067993164062500e+01,1.499081039428710938e+01,1.491609954833984375e+01,1.830948066711425781e+01,1.613097000122070312e+01,1.531908035278320312e+01,1.506175994873046875e+01,1.490647029876708984e+01,-1.278934068977832794e-04
